5 

Ar 8.754489434383759 3.3358544653954088 9.220045855325795
Ar 2.1832078181423547 7.138897676074562 2.001301950236569
Ar -16.7238058790716 8.48224768948868 3.4068530384612288
Ar -0.014255776011805124 -1.4612399335322845 -0.13814158479467198
Ar -13.662779445296492 -1.269173939877362 10.747351386431948
5 

Ar 13.135921806642779 8.75414546305965 3.3030370840805983 9.219941699545272
0 n_hat= 0 speed= 3.281934918702813
Ar 7.692000036478417 2.1228006718902312 7.135596535181421 1.9349015364388067
1 n_hat= 0 speed= 8.982725534065873
Ar 19.07271245348798 -16.752055001940136 8.481785833513344 3.3460906472808554
2 n_hat= 0 speed= 6.700965927193016
Ar 1.5434435579999402 -0.03736839642577486 -1.53457669522971 -0.16092229844848271
3 n_hat= 0 speed= 8.019622655238916
Ar 17.43958875407913 -13.667400634932324 -1.3553927260198502 10.747293908417468
4 n_hat= 0 speed= 8.634256065959919
5 

Ar 13.118955906153856 8.753491162592125 3.2372094349438614 9.21975442234451
0 n_hat= 0 speed= 6.583116718334142
Ar 7.620660555729681 2.0013710544666377 7.129098122699773 1.8013720229080628
1 n_hat= 0 speed= 18.06031902713213
Ar 19.101054064232006 -16.808683027655874 8.480818650529136 3.223996938172329
2 n_hat= 0 speed= 13.459027655542078
Ar 1.6965507998036577 -0.08308707960641365 -1.681957695640327 -0.20591130030474
3 n_hat= 0 speed= 16.07338407486994
Ar 17.46101792373259 -13.67652995348007 -1.528834740839379 10.747201482231356
4 n_hat= 0 speed= 17.368213927863675
5 

Ar 13.094042785089487 8.752573386769946 3.137992319974398 9.219512989672623
0 n_hat= 0 speed= 9.922165340820792
Ar 7.5198957268371975 1.8176534824534833 7.1195127229309865 1.599220481438652
1 n_hat= 0 speed= 27.33299688537554
Ar 19.14528799126716 -16.89397360633426 8.479251064753848 3.0394093896529712
2 n_hat= 0 speed= 20.334577252759154
Ar 1.9301129803413266 -0.15070189766896958 -1.9048535246246776 -0.2723198572377573
3 n_hat= 0 speed= 24.220737113923505
Ar 17.48414958620276 -13.685665414086007 -1.7022806769570729 10.747106095282712
4 n_hat= 0 speed= 17.36863797046151
5 

Ar 13.061827913027182 8.751456968430048 3.004797851886018 9.219248300623773
0 n_hat= 0 speed= 13.319940983183342
Ar 7.398092577740136 1.5697095812736586 7.106974292391989 1.3261606337660417
1 n_hat= 0 speed= 36.90461634858722
Ar 19.19157475823479 -16.979262845236818 8.47768580137616 2.854823704963285
2 n_hat= 0 speed= 20.334350079208107
Ar 2.247394081889776 -0.23931830905098272 -2.2055689497826063 -0.359127434236121
3 n_hat= 0 speed= 32.52970807100287
Ar 17.50897130561663 -13.694804657091487 -1.875731177902929 10.74700116931485
4 n_hat= 0 speed= 17.369114269455547
5 

Ar 13.023196711044218 8.75022465388549 2.836820117255229 9.218984363986278
0 n_hat= 0 speed= 16.79824621601231
Ar 7.2680218336287465 1.2548505902644083 7.091618583803785 0.9789980756191686
1 n_hat= 0 speed= 46.892837809700744
Ar 19.23990155771235 -17.06455653478908 8.476118675731007 2.6702311541088517
2 n_hat= 0 speed= 20.335161467559637
Ar 2.6516593676012166 -0.3478333129594821 -2.5872748534613437 -0.46510022664958905
3 n_hat= 0 speed= 41.07373074221176
Ar 17.535478944220465 -13.703941873627253 -2.049185721752645 10.746898939006082
4 n_hat= 0 speed= 17.36950717757142
5 

Ar 12.979281625251762 8.748949761331982 2.633038686193524 9.218716660050648
0 n_hat= 0 speed= 20.37855948343171
Ar 7.148270407096661 0.8695513642799666 7.073558947068389 0.5535468003714434
1 n_hat= 0 speed= 57.42738298348097
Ar 19.290254510801226 -17.149852902038933 8.474557663302598 2.4856260662603726
2 n_hat= 0 speed= 20.336407127456937
Ar 3.146434862962525 -0.4749621159126974 -3.054144017449227 -0.5887848978980657
3 n_hat= 0 speed= 49.94261173836486
Ar 17.563665441459637 -13.71308250258476 -2.2226396046059005 10.746794182679063
4 n_hat= 0 speed= 17.369459274398196
5 

Ar 12.931455405697328 8.747668099413456 2.392168765303943 9.218371349123824
0 n_hat= 0 speed= 24.08735782236452
Ar 7.064844766138327 0.40930498861823134 7.052838110154238 0.044447585765046926
1 n_hat= 0 speed= 68.66134936811508
Ar 19.342609522214055 -17.235146339522288 8.472991692658232 2.30101837459892
2 n_hat= 0 speed= 20.336524423400384
Ar 3.735888046458303 -0.6192129657134562 -3.6114687235784024 -0.7285111237156006
3 n_hat= 0 speed= 59.24040461639552
Ar 17.593522621413868 -13.722227780154597 -2.3960922423053885 10.746685300413281
4 n_hat= 0 speed= 17.369359654888534
5 

Ar 12.887948962745181 8.746382077109443 2.1513004722191873 9.218022309897757
0 n_hat= 0 speed= 24.087197905798778
Ar 7.047421178537156 -0.060881315776553646 7.0311029253032835 -0.4754265315219185
1 n_hat= 0 speed= 70.12964258612988
Ar 19.39695998391027 -17.320445634598663 8.471425806116759 2.1164036589902806
2 n_hat= 0 speed= 20.33740764218629
Ar 4.425379753930127 -0.7791975110992748 -4.265866316269452 -0.8827353946166726
3 n_hat= 0 speed= 69.10979596389471
Ar 17.625046672363702 -13.731379208522775 -2.5695513619590287 10.746576247019407
4 n_hat= 0 speed= 17.37003935655775
5 

Ar 12.848811941046081 8.74509581176107 1.910433571582652 9.217673844742897
0 n_hat= 0 speed= 24.08705870976387
Ar 7.100600441815434 -0.5420186514135237 7.007854267678067 -1.0073335985738292
1 n_hat= 0 speed= 71.76062735267735
Ar 19.45328498950553 -17.40574781141198 8.469853979000149 1.9317902533306992
2 n_hat= 0 speed= 20.337414181454896
Ar 5.221861298383595 -0.9536213535536322 -5.02552700583141 -1.0500095462719012
3 n_hat= 0 speed= 79.7175439846379
Ar 17.658221993687146 -13.740532806776903 -2.7430125141494024 10.746461953193892
4 n_hat= 0 speed= 17.370254098109385
5 

Ar 12.814082695482277 8.743803159373403 1.669571240932716 9.217328979061149
0 n_hat= 0 speed= 24.08660461930093
Ar 7.227472057437131 -1.0351704050164654 6.982422896866939 -1.5525930126471899
1 n_hat= 0 speed= 73.56311815975545
Ar 19.511570472345344 -17.491055892636027 8.468277643904075 1.7471748062903578
2 n_hat= 0 speed= 20.337850633822768
Ar 6.134228030309679 -1.141255442105531 -5.900501360627611 -1.2289724313153545
3 n_hat= 0 speed= 91.25866462757409
Ar 17.69303372797274 -13.74967974402165 -2.9164794472357367 10.746343427876905
4 n_hat= 0 speed= 17.370796580349726
5 

Ar 12.783791009994237 8.742508624022424 1.4287122895717899 9.21697546593944
0 n_hat= 0 speed= 24.08626896054827
Ar 7.429426193887656 -1.5414436172732917 6.9539269991784005 -2.112634477444958
1 n_hat= 0 speed= 75.54938940367094
Ar 19.571792922508525 -17.576363208596725 8.466697608932298 1.5625511703436608
2 n_hat= 0 speed= 20.33856475199494
Ar 7.173755667751817 -1.340945216208393 -6.9031099065006485 -1.4183476042570642
3 n_hat= 0 speed= 103.96936367342073
Ar 17.729480041087438 -13.758828770792029 -3.0899438159126116 10.74622448108389
4 n_hat= 0 speed= 17.370551528276657
5 

Ar 12.75797313790584 8.74121393849253 1.1878601785268392 9.216617908175484
0 n_hat= 0 speed= 24.085585617332445
Ar 7.700518325603809 -2.0477198054860857 6.925434777965617 -2.6726726730605135
1 n_hat= 0 speed= 75.54933262241579
Ar 19.633938907423296 -17.661668877996238 8.465123572024813 1.377930468056791
2 n_hat= 0 speed= 20.338224734912878
Ar 8.213327814809078 -1.540639856461915 -7.905720330312489 -1.607721581954192
3 n_hat= 0 speed= 103.96961646129964
Ar 17.76755342308995 -13.767985101746142 -3.26340803724386 10.746102031104298
4 n_hat= 0 speed= 17.370575543888886
5 

Ar 12.736656341021524 8.739918564314673 0.9470141875312138 9.216257503295259
0 n_hat= 0 speed= 24.084974416553415
Ar 8.033748396042322 -2.553995926497647 6.896940445368008 -3.2327125748190073
1 n_hat= 0 speed= 75.54946255655032
Ar 19.697992118916545 -17.746977940527046 8.463550439725331 1.1933069385409258
2 n_hat= 0 speed= 20.338622998131463
Ar 9.252925197279119 -1.7403330166333077 -8.908329593102371 -1.7970891904174837
3 n_hat= 0 speed= 103.96936006278074
Ar 17.8072394835526 -13.777143002442438 -3.4368744321745117 10.745976123754936
4 n_hat= 0 speed= 17.370801123742282
5 

Ar 12.719860591854067 8.738619875464241 0.706160657256423 9.215894599792609
0 n_hat= 0 speed= 24.085730492869022
Ar 8.421744942577753 -3.0602764837335945 6.868442864911731 -3.7927547155575763
1 n_hat= 0 speed= 75.54993806284968
Ar 19.763932271996218 -17.832289321769945 8.461975707334908 1.0086840561925432
2 n_hat= 0 speed= 20.338662748149744
Ar 10.292542007662949 -1.9400289960827246 -9.91093804062392 -1.986458061167757
3 n_hat= 0 speed= 103.96935858506896
Ar 17.84852890783233 -13.786301122112254 -3.6103387665154845 10.745852201438847
4 n_hat= 0 speed= 17.370596363102766
5 

Ar 12.707606831018312 8.737320036327585 0.4653043456428278 9.215530468749897
0 n_hat= 0 speed= 24.086009428151996
Ar 8.857315391817695 -3.566559828272323 6.839943845568351 -4.352798540129831
1 n_hat= 0 speed= 75.55025509568932
Ar 19.831740294166313 -17.917604812055032 8.460395295278293 0.8240584578262358
2 n_hat= 0 speed= 20.33908605541818
Ar 11.332176921953744 -2.139729679959783 -10.913549518390337 -2.17582802555769
3 n_hat= 0 speed= 103.96976107998749
Ar 17.891413961977655 -13.795465961703316 -3.783805267604072 10.745726134384118
4 n_hat= 0 speed= 17.370848332061716
5 

Ar 12.699900499010957 8.736015652206827 0.22444395576964007 9.21515752008041
0 n_hat= 0 speed= 24.086421053886056
Ar 9.333801607518874 -4.072842032586823 6.811447220744357 -4.912840012165055
1 n_hat= 0 speed= 75.5499952634869
Ar 19.90140425175072 -18.00292839800087 8.458817293602149 0.6394296532947876
2 n_hat= 0 speed= 20.339714813796665
Ar 12.371832188563054 -2.3394341921315864 -11.916169123867311 -2.3652045945418516
3 n_hat= 0 speed= 103.97073868876734
Ar 17.935877078475453 -13.80463147488373 -3.957260915870124 10.74560014427102
4 n_hat= 0 speed= 17.36976811035925
5 

